MatchID,TeamID,OriginPlayerID,DestinationPlayerID,MatchPeriod,EventTime,EventType,EventSubType,EventOrigin_x,EventOrigin_y,EventDestination_x,EventDestination_y
33,Opponent16,Opponent16_M4,Opponent16_D4,2H,778.905006,Pass,Simple pass,47.0,52.0,38.0,78.0
33,Opponent16,Opponent16_D4,Opponent16_D5,2H,781.0652580000001,Pass,Simple pass,38.0,78.0,61.0,94.0
33,Opponent16,Opponent16_D5,Opponent16_D4,2H,781.9028429999998,Pass,Simple pass,61.0,94.0,37.0,88.0
33,Opponent16,Opponent16_D4,Opponent16_G2,2H,786.809029,Pass,Simple pass,37.0,88.0,8.0,68.0
33,Opponent16,Opponent16_G2,,2H,789.0951129999999,Pass,Launch,8.0,68.0,62.0,62.0
33,Huskies,Huskies_D1,,2H,791.7458769999998,Duel,Air duel,38.0,38.0,21.0,43.0
33,Opponent16,Opponent16_F3,,2H,792.3082789999999,Duel,Air duel,62.0,62.0,79.0,57.0
33,Huskies,Huskies_D8,,2H,795.0941680000001,Others on the ball,Touch,21.0,43.0,41.0,7.0
33,Opponent16,Opponent16_F6,,2H,803.0213829999998,Duel,Ground defending duel,59.0,93.0,63.0,96.0
33,Huskies,Huskies_D8,,2H,804.5428419999998,Duel,Ground attacking duel,41.0,7.0,37.0,4.0
33,Opponent16,Opponent16_F6,,2H,805.889357,Foul,Foul,63.0,96.0,59.0,93.0
33,Opponent16,Opponent16_D4,,2H,893.5767860000001,Duel,Air duel,23.0,62.0,29.0,66.0
33,Huskies,Huskies_D1,,2H,893.813517,Duel,Air duel,77.0,38.0,75.0,38.0
33,Opponent16,Opponent16_F1,,2H,895.7117979999998,Duel,Ground loose ball duel,29.0,66.0,25.0,62.0
33,Opponent16,Opponent16_D4,,2H,895.7227779999998,Pass,Head pass,25.0,62.0,23.0,60.0
33,Huskies,Huskies_M3,,2H,895.986891,Duel,Ground loose ball duel,71.0,34.0,77.0,40.0
33,Opponent16,Opponent16_D4,,2H,897.5492960000001,Pass,Head pass,23.0,60.0,42.0,70.0
33,Huskies,Huskies_D3,,2H,899.6036939999999,Pass,Head pass,58.0,30.0,63.0,6.0
33,Opponent16,Opponent16_F6,,2H,902.0088270000001,Duel,Ground defending duel,37.0,94.0,45.0,93.0
33,Huskies,Huskies_D4,,2H,902.1836020000001,Duel,Ground attacking duel,63.0,6.0,55.0,7.0
33,Huskies,Huskies_D4,Huskies_M1,2H,904.1543040000001,Pass,Simple pass,55.0,7.0,63.0,27.0
33,Huskies,Huskies_M1,Huskies_D4,2H,905.0987460000001,Pass,Simple pass,63.0,27.0,55.0,3.0
33,Huskies,Huskies_D4,,2H,906.183685,Pass,High pass,55.0,3.0,81.0,3.0
33,Opponent16,Opponent16_D5,,2H,909.392053,Pass,Launch,19.0,97.0,45.0,93.0
33,Huskies,Huskies_D3,,2H,912.465052,Duel,Air duel,55.0,7.0,68.0,0.0
33,Opponent16,Opponent16_F3,,2H,913.0165750000001,Duel,Air duel,45.0,93.0,32.0,100.0
33,Opponent16,Opponent16_D5,,2H,933.1828959999998,Free Kick,Throw in,32.0,100.0,57.0,97.0
33,Huskies,Huskies_D4,,2H,936.444011,Pass,Simple pass,43.0,3.0,61.0,7.0
33,Opponent16,Opponent16_D5,,2H,937.3132679999999,Others on the ball,Touch,39.0,93.0,63.0,81.0
33,Opponent16,Opponent16_M3,,2H,938.4090489999999,Pass,Simple pass,63.0,81.0,65.0,82.0
33,Huskies,Huskies_M3,,2H,940.1462710000001,Others on the ball,Touch,35.0,18.0,46.0,44.0
33,Huskies,Huskies_M4,,2H,941.6187319999999,Pass,Simple pass,46.0,44.0,65.0,57.0
33,Opponent16,Opponent16_D1,Opponent16_M3,2H,943.9438810000001,Pass,Simple pass,35.0,43.0,61.0,81.0
33,Opponent16,Opponent16_M3,Opponent16_D5,2H,947.9391380000002,Pass,Simple pass,61.0,81.0,44.0,86.0
33,Opponent16,Opponent16_D5,Opponent16_M3,2H,949.501937,Pass,Simple pass,44.0,86.0,60.0,96.0
33,Opponent16,Opponent16_M3,,2H,950.8953329999999,Duel,Ground attacking duel,60.0,96.0,62.0,100.0
33,Huskies,Huskies_F1,,2H,951.776903,Duel,Ground defending duel,40.0,4.0,38.0,0.0
33,Huskies,Huskies_M12,Huskies_F1,2H,960.0,Substitution,Substitution,,,,
33,Opponent16,Opponent16_D5,,2H,969.5146439999999,Free Kick,Throw in,62.0,100.0,75.0,96.0
33,Huskies,Huskies_D4,,2H,970.9191289999999,Duel,Ground defending duel,25.0,4.0,31.0,5.0
33,Opponent16,Opponent16_F3,,2H,971.2767050000002,Duel,Ground attacking duel,75.0,96.0,69.0,95.0
33,Opponent16,Opponent16_F3,,2H,971.5283909999998,Pass,Head pass,69.0,95.0,78.0,82.0
33,Huskies,Huskies_D1,Huskies_F5,2H,972.8895710000002,Pass,Launch,22.0,18.0,48.0,23.0
33,Huskies,Huskies_F5,,2H,974.1446769999998,Pass,Simple pass,48.0,23.0,34.0,19.0
33,Opponent16,Opponent16_M1,Opponent16_M3,2H,975.2319440000001,Pass,Head pass,66.0,81.0,56.0,58.0
33,Opponent16,Opponent16_M3,Opponent13_D1,2H,977.6333159999999,Pass,Simple pass,56.0,58.0,54.0,32.0
33,Opponent16,Opponent13_D1,Opponent16_M3,2H,984.3323380000002,Pass,Simple pass,54.0,32.0,48.0,58.0
33,Opponent16,Opponent16_M3,Opponent16_D4,2H,987.0236199999999,Pass,Simple pass,48.0,58.0,63.0,85.0
33,Opponent16,Opponent16_D4,Opponent16_M3,2H,989.9111010000001,Pass,Simple pass,63.0,85.0,53.0,73.0
33,Opponent16,Opponent16_M3,Opponent16_D4,2H,992.3438729999998,Pass,Simple pass,53.0,73.0,58.0,94.0
33,Opponent16,Opponent16_D4,Opponent16_M3,2H,993.1944020000001,Pass,Simple pass,58.0,94.0,49.0,78.0
33,Opponent16,Opponent16_M3,Opponent16_F1,2H,994.7843379999999,Pass,Simple pass,49.0,78.0,64.0,36.0
33,Opponent16,Opponent16_F1,Opponent16_D1,2H,997.8686090000001,Pass,Simple pass,64.0,36.0,72.0,8.0
33,Opponent16,Opponent16_D1,,2H,1000.5966410000001,Duel,Ground attacking duel,72.0,8.0,71.0,12.0
33,Huskies,Huskies_F6,,2H,1001.3314780000001,Duel,Ground defending duel,28.0,92.0,29.0,88.0
33,Opponent16,Opponent16_D1,Opponent16_M4,2H,1003.4234350000002,Pass,Simple pass,71.0,12.0,63.0,33.0
33,Opponent16,Opponent16_M4,Opponent16_M3,2H,1004.4932250000002,Pass,Simple pass,63.0,33.0,59.0,51.0
33,Opponent16,Opponent16_M3,Opponent16_D5,2H,1006.7285889999998,Pass,High pass,59.0,51.0,80.0,96.0
33,Opponent16,Opponent16_D5,,2H,1010.426344,Duel,Ground attacking duel,80.0,96.0,75.0,100.0
33,Huskies,Huskies_F1,,2H,1010.5824560000001,Duel,Ground defending duel,20.0,4.0,25.0,0.0
33,Huskies,Huskies_D4,,2H,1035.548334,Free Kick,Throw in,25.0,0.0,39.0,4.0
33,Opponent16,Opponent16_D5,,2H,1036.575162,Duel,Air duel,61.0,96.0,55.0,92.0
33,Huskies,Huskies_F1,,2H,1036.9121770000002,Duel,Air duel,39.0,4.0,45.0,8.0
33,Opponent16,Opponent16_D4,,2H,1037.9916600000001,Duel,Ground defending duel,55.0,92.0,62.0,95.0
33,Huskies,Huskies_F5,,2H,1038.1524989999998,Duel,Ground attacking duel,45.0,8.0,38.0,5.0
33,Opponent16,Opponent16_D5,,2H,1038.3704349999998,Pass,Simple pass,62.0,95.0,84.0,89.0
33,Huskies,Huskies_D1,,2H,1041.8575540000002,Pass,Launch,16.0,11.0,30.0,0.0
33,Opponent16,Opponent16_D5,,2H,1063.7839829999998,Free Kick,Throw in,70.0,100.0,78.0,92.0
33,Opponent16,Opponent16_F3,,2H,1064.717388,Duel,Ground loose ball duel,78.0,92.0,81.0,93.0
33,Huskies,Huskies_D4,,2H,1065.334343,Duel,Ground loose ball duel,22.0,8.0,19.0,7.0
33,Opponent16,Opponent16_F3,,2H,1066.3280690000001,Others on the ball,Touch,81.0,93.0,91.0,92.0
33,Huskies,Huskies_D1,,2H,1067.3513079999998,Pass,Launch,9.0,8.0,39.0,5.0
33,Opponent16,Opponent16_M4,Opponent13_D1,2H,1068.7087459999998,Pass,Simple pass,61.0,95.0,38.0,75.0
33,Opponent16,Opponent13_D1,,2H,1071.9774980000002,Others on the ball,Touch,38.0,75.0,54.0,47.0
33,Opponent16,Opponent13_D1,Opponent16_D1,2H,1076.6487889999999,Pass,Simple pass,54.0,47.0,45.0,16.0
33,Opponent16,Opponent16_D1,Opponent13_D1,2H,1078.3558389999998,Pass,Simple pass,45.0,16.0,39.0,30.0
33,Opponent16,Opponent13_D1,Opponent16_F6,2H,1081.5164020000002,Pass,High pass,39.0,30.0,77.0,89.0
33,Opponent16,Opponent16_F6,,2H,1084.812027,Duel,Air duel,77.0,89.0,75.0,93.0
33,Huskies,Huskies_D4,,2H,1085.085619,Duel,Air duel,23.0,11.0,25.0,7.0
33,Huskies,Huskies_F1,,2H,1087.8956130000001,Duel,Ground attacking duel,25.0,7.0,32.0,6.0
33,Opponent16,Opponent16_D5,,2H,1087.9338539999999,Duel,Ground defending duel,75.0,93.0,68.0,94.0
33,Opponent16,Opponent16_D5,,2H,1090.1780979999999,Duel,Ground attacking duel,68.0,94.0,70.0,95.0
33,Huskies,Huskies_F1,,2H,1090.2144720000001,Duel,Ground defending duel,32.0,6.0,30.0,5.0
33,Huskies,Huskies_F1,,2H,1091.1359000000002,Others on the ball,Touch,30.0,5.0,31.0,8.0
33,Opponent16,Opponent16_D5,,2H,1091.7555360000001,Pass,Simple pass,69.0,92.0,72.0,97.0
33,Huskies,Huskies_F1,,2H,1091.926167,Others on the ball,Touch,28.0,3.0,31.0,8.0
33,Opponent16,Opponent16_F6,,2H,1091.9854639999999,Duel,Ground loose ball duel,69.0,92.0,71.0,100.0
33,Huskies,Huskies_F1,,2H,1093.267624,Duel,Ground loose ball duel,31.0,8.0,29.0,0.0
33,Huskies,Huskies_D4,,2H,1107.155068,Free Kick,Throw in,29.0,0.0,42.0,4.0
33,Opponent16,Opponent16_M1,,2H,1108.4205540000003,Duel,Air duel,58.0,96.0,58.0,94.0
33,Opponent16,Opponent16_D5,,2H,1108.4205540000003,Duel,Air duel,58.0,94.0,53.0,90.0
33,Huskies,Huskies_F1,,2H,1109.3221970000004,Duel,Air duel,42.0,4.0,42.0,6.0
33,Huskies,Huskies_F1,,2H,1110.0605320000004,Duel,Air duel,42.0,6.0,47.0,10.0
33,Huskies,Huskies_F5,,2H,1110.849322,Duel,Air duel,47.0,10.0,45.0,20.0
33,Huskies,Huskies_M1,Huskies_D4,2H,1112.8789219999999,Pass,Simple pass,45.0,20.0,24.0,5.0
33,Huskies,Huskies_D4,Huskies_D1,2H,1115.1842749999996,Pass,Simple pass,24.0,5.0,22.0,30.0
33,Huskies,Huskies_D1,Huskies_D3,2H,1118.2354299999997,Pass,Simple pass,22.0,30.0,23.0,68.0
33,Huskies,Huskies_D3,Huskies_D8,2H,1120.5019819999998,Pass,Simple pass,23.0,68.0,31.0,92.0
33,Huskies,Huskies_D8,,2H,1122.2413820000002,Others on the ball,Touch,31.0,92.0,46.0,80.0
33,Huskies,Huskies_D8,Huskies_F5,2H,1126.193655,Pass,High pass,46.0,80.0,74.0,68.0
33,Huskies,Huskies_F5,Huskies_M4,2H,1127.359372,Pass,Simple pass,74.0,68.0,77.0,88.0
33,Huskies,Huskies_M4,Huskies_F5,2H,1128.4219590000002,Pass,Simple pass,77.0,88.0,83.0,84.0
33,Huskies,Huskies_F5,,2H,1130.5159510000003,Pass,Smart pass,83.0,84.0,81.0,80.0
33,Opponent16,Opponent13_D1,,2H,1130.8921890000001,Others on the ball,Touch,19.0,20.0,30.0,21.0
33,Opponent16,Opponent16_D4,Opponent16_F6,2H,1132.4345830000002,Pass,Launch,30.0,21.0,50.0,57.0
33,Opponent16,Opponent16_F6,,2H,1134.4523790000003,Duel,Air duel,50.0,57.0,34.0,68.0
33,Huskies,Huskies_M3,,2H,1135.2872930000003,Duel,Air duel,50.0,43.0,66.0,32.0
33,Opponent16,Opponent16_M1,,2H,1137.6112039999998,Others on the ball,Clearance,34.0,68.0,39.0,78.0
33,Huskies,Huskies_F1,,2H,1137.6846759999999,Duel,Ground loose ball duel,61.0,22.0,40.0,0.0
33,Huskies,Huskies_D4,,2H,1153.4021119999998,Free Kick,Throw in,40.0,0.0,51.0,13.0
33,Huskies,Huskies_M1,Huskies_D4,2H,1153.9551789999996,Pass,Simple pass,51.0,13.0,51.0,4.0
33,Huskies,Huskies_D4,Huskies_F5,2H,1155.5413019999996,Pass,Simple pass,51.0,4.0,72.0,16.0
33,Huskies,Huskies_F5,,2H,1156.8629730000002,Others on the ball,Touch,72.0,16.0,70.0,7.0
33,Opponent16,Opponent16_D5,Opponent16_D4,2H,1157.8016349999998,Pass,Head pass,30.0,93.0,30.0,86.0
33,Opponent16,Opponent16_D4,Opponent16_F3,2H,1158.189163,Pass,Launch,30.0,86.0,60.0,82.0
33,Opponent16,Opponent16_F3,,2H,1159.9298660000004,Duel,Air duel,60.0,82.0,39.0,78.0
33,Huskies,Huskies_M3,,2H,1160.3136640000002,Duel,Air duel,40.0,18.0,61.0,22.0
33,Huskies,Huskies_M1,Huskies_M4,2H,1161.6752589999996,Pass,Simple pass,61.0,22.0,55.0,47.0
33,Huskies,Huskies_M4,,2H,1163.8962149999998,Pass,Simple pass,55.0,47.0,51.0,46.0
33,Opponent16,Opponent16_F6,,2H,1165.3984879999998,Duel,Ground loose ball duel,49.0,80.0,49.0,54.0
33,Opponent16,Opponent16_F1,,2H,1165.6326630000003,Others on the ball,Touch,49.0,54.0,66.0,65.0
33,Huskies,Huskies_M3,,2H,1166.461805,Duel,Ground loose ball duel,51.0,20.0,34.0,35.0
33,Opponent16,Opponent16_F3,,2H,1167.5623480000004,Pass,Simple pass,66.0,65.0,72.0,56.0
33,Huskies,Huskies_D3,,2H,1170.9979709999998,Others on the ball,Clearance,28.0,44.0,29.0,38.0
33,Opponent16,Opponent16_F3,,2H,1172.247445,Others on the ball,Touch,71.0,62.0,65.0,75.0
33,Opponent16,Opponent16_M1,Opponent16_F6,2H,1173.5052990000004,Pass,Simple pass,65.0,75.0,67.0,70.0
33,Opponent16,Opponent16_F6,,2H,1175.5211799999997,Duel,Ground attacking duel,67.0,70.0,65.0,72.0
33,Huskies,Huskies_M1,,2H,1175.9564300000002,Duel,Ground defending duel,33.0,30.0,35.0,28.0
33,Huskies,Huskies_M1,,2H,1177.8428970000004,Foul,Foul,35.0,28.0,33.0,30.0
33,Opponent16,Opponent16_M3,,2H,1210.586155,Free Kick,Free Kick,67.0,71.0,87.0,66.0
33,Huskies,Huskies_D4,,2H,1213.1658719999996,Duel,Ground defending duel,13.0,34.0,28.0,6.0
33,Opponent16,Opponent16_F6,,2H,1213.5196880000003,Duel,Ground attacking duel,87.0,66.0,72.0,94.0
33,Opponent16,Opponent16_D5,Opponent16_M3,2H,1216.9643180000003,Pass,Simple pass,72.0,94.0,72.0,93.0
33,Opponent16,Opponent16_M3,,2H,1219.8978690000004,Pass,Cross,72.0,93.0,89.0,41.0
33,Huskies,Huskies_D1,,2H,1222.6306860000004,Others on the ball,Clearance,11.0,59.0,57.0,23.0
33,Opponent16,Opponent16_M4,Opponent16_G2,2H,1226.67033,Pass,Simple pass,43.0,77.0,22.0,49.0
33,Opponent16,Opponent16_G2,Opponent16_F3,2H,1234.2174569999997,Pass,Launch,22.0,49.0,73.0,38.0
33,Opponent16,Opponent16_F3,,2H,1237.1718689999998,Duel,Air duel,73.0,38.0,79.0,41.0
33,Huskies,Huskies_D8,,2H,1238.3216229999998,Duel,Air duel,27.0,62.0,21.0,59.0
33,Huskies,Huskies_D1,Huskies_D3,2H,1239.059929,Pass,Head pass,21.0,59.0,21.0,86.0
33,Huskies,Huskies_D3,,2H,1243.214008,Pass,High pass,21.0,86.0,70.0,87.0
33,Opponent16,Opponent16_D1,,2H,1244.3081650000004,Duel,Ground defending duel,30.0,13.0,31.0,0.0
33,Huskies,Huskies_F6,,2H,1244.6212509999996,Duel,Ground attacking duel,70.0,87.0,69.0,100.0
33,Opponent16,Opponent16_D1,,2H,1261.8434189999998,Free Kick,Throw in,31.0,0.0,67.0,10.0
33,Huskies,Huskies_D8,,2H,1263.587482,Duel,Ground loose ball duel,33.0,90.0,30.0,84.0
33,Opponent16,Opponent16_F3,,2H,1263.6481139999996,Duel,Ground loose ball duel,67.0,10.0,70.0,16.0
33,Huskies,Huskies_D8,Huskies_F6,2H,1264.3383569999996,Pass,Simple pass,30.0,84.0,43.0,90.0
33,Huskies,Huskies_F6,,2H,1265.9432669999997,Others on the ball,Touch,43.0,90.0,47.0,71.0
33,Huskies,Huskies_F6,Huskies_M1,2H,1267.749672,Pass,Simple pass,47.0,71.0,44.0,49.0
33,Huskies,Huskies_M1,Huskies_D1,2H,1271.072263,Pass,Simple pass,44.0,49.0,29.0,32.0
33,Huskies,Huskies_D1,Huskies_D4,2H,1272.058822,Pass,Simple pass,29.0,32.0,35.0,2.0
33,Huskies,Huskies_D4,Huskies_F1,2H,1274.69884,Pass,Simple pass,35.0,2.0,58.0,15.0
33,Huskies,Huskies_F1,Huskies_M1,2H,1277.8213219999998,Pass,Simple pass,58.0,15.0,72.0,15.0
33,Huskies,Huskies_M1,,2H,1278.7516690000002,Pass,Simple pass,72.0,15.0,68.0,18.0
33,Opponent16,Opponent16_D5,Opponent16_F6,2H,1280.359112,Pass,Simple pass,32.0,82.0,39.0,95.0
33,Opponent16,Opponent16_F6,,2H,1281.3815359999999,Pass,Simple pass,39.0,95.0,41.0,91.0
33,Huskies,Huskies_F1,,2H,1282.378573,Duel,Ground defending duel,59.0,9.0,65.0,4.0
33,Huskies,Huskies_F1,Huskies_D4,2H,1282.6935409999996,Pass,Simple pass,65.0,4.0,56.0,4.0
33,Huskies,Huskies_D4,,2H,1284.7209480000001,Pass,Simple pass,56.0,4.0,58.0,5.0
33,Opponent16,Opponent16_F6,,2H,1286.4946710000004,Others on the ball,Touch,42.0,95.0,38.0,91.0
33,Opponent16,Opponent16_M1,,2H,1287.4907219999996,Duel,Ground loose ball duel,38.0,91.0,55.0,86.0
33,Huskies,Huskies_F1,,2H,1287.6014889999997,Duel,Ground loose ball duel,62.0,9.0,45.0,14.0
33,Opponent16,Opponent16_M4,,2H,1289.797627,Pass,Smart pass,55.0,86.0,72.0,68.0
33,Huskies,Huskies_D3,,2H,1293.0237509999997,Others on the ball,Clearance,28.0,32.0,42.0,0.0
33,Opponent16,Opponent16_D5,,2H,1300.6949940000004,Free Kick,Throw in,44.0,100.0,54.0,92.0
33,Opponent16,Opponent16_M1,Opponent16_D5,2H,1301.720225,Pass,Simple pass,54.0,92.0,40.0,84.0
33,Opponent16,Opponent16_D5,Opponent16_F3,2H,1302.9909939999998,Pass,High pass,40.0,84.0,60.0,81.0
33,Opponent16,Opponent16_F3,Opponent16_M1,2H,1304.72804,Pass,Simple pass,60.0,81.0,59.0,86.0
33,Opponent16,Opponent16_M1,Opponent16_F6,2H,1305.5080749999997,Pass,Simple pass,59.0,86.0,65.0,82.0
33,Opponent16,Opponent16_F6,Opponent16_M1,2H,1308.4580690000003,Pass,Smart pass,65.0,82.0,94.0,92.0
33,Opponent16,Opponent16_M1,,2H,1314.1341009999996,Duel,Ground attacking duel,94.0,92.0,90.0,93.0
33,Huskies,Huskies_F1,,2H,1314.7237889999997,Duel,Ground defending duel,6.0,8.0,10.0,7.0
33,Opponent16,Opponent16_M1,,2H,1316.1875730000002,Duel,Ground defending duel,90.0,93.0,94.0,94.0
33,Huskies,Huskies_F1,,2H,1316.719462,Duel,Ground attacking duel,10.0,7.0,6.0,6.0
33,Opponent16,Opponent16_M1,,2H,1318.089782,Foul,Foul,94.0,94.0,90.0,93.0
33,Huskies,Huskies_G1,,2H,1353.4490919999998,Free Kick,Free Kick,13.0,10.0,72.0,14.0
33,Huskies,Huskies_F5,,2H,1355.9327089999997,Others on the ball,Touch,72.0,14.0,73.0,16.0
33,Opponent16,Opponent16_M4,,2H,1357.0065800000002,Duel,Ground loose ball duel,27.0,84.0,29.0,86.0
33,Huskies,Huskies_F5,,2H,1357.0725009999996,Duel,Ground loose ball duel,73.0,16.0,71.0,14.0
33,Opponent16,Opponent16_D4,,2H,1358.03334,Others on the ball,Clearance,29.0,86.0,39.0,100.0
33,Opponent16,Opponent16_M3,Opponent16_M2,2H,1380.0,Substitution,Substitution,,,,
33,Huskies,Huskies_D4,,2H,1384.9579590000003,Free Kick,Throw in,56.0,0.0,33.0,14.0
33,Huskies,Huskies_D1,Huskies_D8,2H,1389.2722640000002,Pass,High pass,33.0,14.0,30.0,94.0
33,Huskies,Huskies_D8,Huskies_D3,2H,1393.6799199999996,Pass,Simple pass,30.0,94.0,26.0,71.0
33,Huskies,Huskies_D3,Huskies_D1,2H,1397.3280059999997,Pass,Simple pass,26.0,71.0,26.0,26.0
33,Huskies,Huskies_D1,Huskies_D4,2H,1402.3822129999999,Pass,Simple pass,26.0,26.0,47.0,2.0
33,Huskies,Huskies_D4,,2H,1403.5663599999998,Pass,Simple pass,47.0,2.0,70.0,21.0
33,Opponent16,Opponent16_D4,,2H,1404.6624300000003,Pass,Simple pass,30.0,79.0,44.0,83.0
33,Huskies,Huskies_M1,,2H,1407.422861,Pass,High pass,56.0,17.0,71.0,39.0
33,Opponent16,Opponent13_D1,Opponent16_M4,2H,1410.2495529999997,Pass,Head pass,29.0,61.0,34.0,49.0
33,Opponent16,Opponent16_M4,,2H,1411.7849450000003,Duel,Ground loose ball duel,34.0,49.0,36.0,42.0
33,Huskies,Huskies_M4,,2H,1411.8350280000004,Duel,Ground loose ball duel,66.0,51.0,64.0,58.0
33,Huskies,Huskies_M4,,2H,1412.3670410000004,Pass,Simple pass,64.0,58.0,54.0,49.0
33,Opponent16,Opponent16_F3,Opponent16_M4,2H,1413.0919050000002,Pass,Simple pass,46.0,51.0,39.0,25.0
33,Opponent16,Opponent16_M4,Opponent16_D1,2H,1414.4055390000003,Pass,Simple pass,39.0,25.0,25.0,25.0
33,Opponent16,Opponent16_D1,Opponent16_M4,2H,1417.516947,Pass,Simple pass,25.0,25.0,24.0,12.0
33,Opponent16,Opponent16_M4,,2H,1422.2300450000002,Pass,High pass,24.0,12.0,40.0,46.0
33,Huskies,Huskies_M1,Huskies_M4,2H,1423.4657639999996,Pass,Simple pass,60.0,54.0,73.0,74.0
33,Huskies,Huskies_M4,,2H,1424.995328,Pass,Simple pass,73.0,74.0,82.0,48.0
33,Opponent16,Opponent16_D4,Opponent16_G2,2H,1426.3746769999998,Pass,Simple pass,18.0,52.0,8.0,49.0
33,Opponent16,Opponent16_G2,,2H,1427.9781220000004,Pass,Launch,8.0,49.0,67.0,54.0
33,Huskies,Huskies_D1,,2H,1431.7990220000002,Duel,Air duel,33.0,46.0,46.0,72.0
33,Opponent16,Opponent16_F3,,2H,1431.8105910000004,Duel,Air duel,67.0,54.0,54.0,28.0
33,Opponent16,Opponent16_M2,,2H,1434.2950870000004,Others on the ball,Touch,54.0,28.0,72.0,26.0
33,Huskies,Huskies_M3,,2H,1437.4598999999998,Duel,Ground defending duel,28.0,74.0,23.0,61.0
33,Opponent16,Opponent16_M2,,2H,1437.9531699999998,Duel,Ground attacking duel,72.0,26.0,77.0,39.0
33,Opponent16,Opponent16_M2,,2H,1439.3531439999997,Shot,Shot,77.0,39.0,100.0,100.0
33,Huskies,Huskies_G1,,2H,1471.3549979999998,Free Kick,Goal kick,0.0,0.0,68.0,25.0
33,Huskies,Huskies_F5,,2H,1474.2532730000003,Duel,Ground loose ball duel,68.0,25.0,69.0,33.0
33,Opponent16,Opponent16_D4,,2H,1474.4834680000004,Duel,Ground loose ball duel,32.0,75.0,31.0,67.0
33,Opponent16,Opponent16_D4,Opponent16_M4,2H,1475.3422110000001,Pass,Head pass,31.0,67.0,38.0,65.0
33,Opponent16,Opponent16_M4,Opponent16_F6,2H,1475.7054749999998,Pass,Simple pass,38.0,65.0,41.0,72.0
33,Opponent16,Opponent16_F6,,2H,1476.5692829999998,Duel,Air duel,41.0,72.0,41.0,67.0
33,Huskies,Huskies_M3,,2H,1477.544785,Duel,Air duel,59.0,28.0,59.0,33.0
33,Opponent16,Opponent16_F3,,2H,1478.4770989999997,Duel,Ground attacking duel,41.0,67.0,31.0,54.0
33,Huskies,Huskies_M4,,2H,1479.0649380000004,Duel,Ground defending duel,59.0,33.0,69.0,46.0
33,Opponent16,Opponent16_F3,Opponent16_D1,2H,1480.8157039999996,Pass,Simple pass,31.0,54.0,48.0,17.0
33,Opponent16,Opponent16_D1,,2H,1483.872966,Duel,Ground attacking duel,48.0,17.0,36.0,18.0
33,Huskies,Huskies_F6,,2H,1484.4026080000003,Duel,Ground defending duel,52.0,83.0,64.0,82.0
33,Opponent16,Opponent16_D1,,2H,1486.9986669999998,Duel,Ground attacking duel,36.0,18.0,36.0,26.0
33,Huskies,Huskies_M1,,2H,1487.4221710000002,Duel,Ground defending duel,64.0,82.0,64.0,74.0
33,Huskies,Huskies_M1,,2H,1489.4281259999998,Foul,Foul,64.0,74.0,64.0,82.0
33,Opponent16,Opponent16_M4,Opponent16_M1,2H,1494.688604,Pass,Simple pass,45.0,49.0,47.0,59.0
33,Opponent16,Opponent16_M1,Opponent16_D4,2H,1496.5152589999998,Pass,Simple pass,47.0,59.0,32.0,71.0
33,Opponent16,Opponent16_D4,Opponent16_D5,2H,1497.3433880000002,Pass,Simple pass,32.0,71.0,64.0,92.0
33,Opponent16,Opponent16_D5,Opponent16_M1,2H,1502.0551910000004,Pass,Simple pass,64.0,92.0,65.0,75.0
33,Opponent16,Opponent16_M1,Opponent13_D1,2H,1504.098535,Pass,Simple pass,65.0,75.0,54.0,51.0
33,Opponent16,Opponent13_D1,Opponent16_M1,2H,1510.220193,Pass,Simple pass,54.0,51.0,64.0,73.0
33,Opponent16,Opponent16_M1,Opponent16_D4,2H,1512.0752160000002,Pass,Simple pass,64.0,73.0,55.0,76.0
33,Opponent16,Opponent16_D4,Opponent16_D5,2H,1515.2378589999998,Pass,Simple pass,55.0,76.0,62.0,96.0
33,Opponent16,Opponent16_D5,,2H,1516.880188,Pass,Simple pass,62.0,96.0,75.0,66.0
33,Huskies,Huskies_D1,,2H,1517.9526560000004,Pass,Simple pass,25.0,34.0,32.0,28.0
33,Opponent16,Opponent16_F3,,2H,1518.1271820000002,Duel,Ground loose ball duel,72.0,76.0,68.0,72.0
33,Huskies,Huskies_M3,,2H,1519.1923029999998,Others on the ball,Touch,32.0,28.0,28.0,24.0
33,Huskies,Huskies_M3,,2H,1519.9241149999998,Duel,Ground loose ball duel,28.0,24.0,36.0,27.0
33,Opponent16,Opponent16_F3,,2H,1520.2505229999997,Duel,Ground attacking duel,64.0,73.0,67.0,61.0
33,Huskies,Huskies_M1,,2H,1521.8825319999996,Duel,Ground defending duel,36.0,27.0,33.0,39.0
33,Opponent16,Opponent16_F3,,2H,1522.3567220000004,Duel,Ground attacking duel,67.0,61.0,70.0,71.0
33,Huskies,Huskies_M3,,2H,1524.2168389999997,Pass,Simple pass,30.0,29.0,27.0,4.0
33,Opponent16,Opponent16_F6,Opponent16_D5,2H,1528.5682610000003,Pass,Simple pass,73.0,96.0,84.0,89.0
33,Opponent16,Opponent16_D5,,2H,1530.4321849999997,Duel,Ground loose ball duel,84.0,89.0,94.0,93.0
33,Huskies,Huskies_M3,,2H,1530.6003570000003,Duel,Ground loose ball duel,16.0,11.0,6.0,7.0
